rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,week
174,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",62,190,48,"2228043",2023-08-10
175,"spotify:track:2KtGiBi5CrX2ERPD2PAS34","Tyler Hubbard","Dancin’ In The Country","EMI Nashville",136,168,11,"2226945",2023-08-10
176,"spotify:track:73RbfOTJIjHzi2pcVHjeHM","Doechii","What It Is (Solo Version)","Top Dawg Entertainment/Capitol Records",168,199,5,"2223977",2023-08-10
177,"spotify:track:2YVlDlk2zRceefo6XlC6DX","Morgan Wallen","Ain’t That Some","Big Loud Records / Mercury Records / Republic Records",6,156,23,"2207089",2023-08-10
178,"spotify:track:0DWdj2oZMBFSzRsi2Cvfzf","KAROL G, Shakira","TQG","Universal Music Latino",6,198,24,"2191138",2023-08-10
179,"spotify:track:1qrpoAMXodY6895hGKoUpA","Taylor Swift","You Belong With Me (Taylor’s Version)","Taylor Swift",24,-1,2,"2189484",2023-08-10
180,"spotify:track:5fEB6ZmVkg63GZg9qO86jh","PARTYNEXTDOOR","Break from Toronto","OVO Sound",110,-1,23,"2181882",2023-08-10
181,"spotify:track:6Um358vY92UBv5DloTRX9L","Carin Leon, Grupo Frontera","Que Vuelvas","BorderKid Records/Sony Music Latin",28,-1,31,"2170258",2023-08-10
182,"spotify:track:3E7dfMvvCLUddWissuqMwr","Miley Cyrus","Party In The U.S.A.","Hollywood Records",44,188,34,"2170137",2023-08-10
183,"spotify:track:0dS2u2UFd88TIzDDaZDLvS","d4vd","Here With Me","Darkroom/Interscope Records",20,177,42,"2160484",2023-08-10
184,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",61,165,180,"2156904",2023-08-10
185,"spotify:track:7H0ya83CMmgFcOhw0UB6ow","Beach House","Space Song","Sub Pop Records",47,-1,99,"2154672",2023-08-10
186,"spotify:track:3RauEVgRgj1IuWdJ9fDs70","Taylor Swift","The Man","Taylor Swift",3,-1,10,"2153284",2023-08-10
187,"spotify:track:7sliFe6W30tPBPh6dvZsIH","Kaliii","Area Codes","Atlantic Records",13,151,14,"2151587",2023-08-10
188,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,180,183,"2144719",2023-08-10
189,"spotify:track:5BbdKBZO0TH0GhfxUfyhL9","Lil Baby","Freestyle","Quality Control Music (Caroline)",46,-1,59,"2138955",2023-08-10
190,"spotify:track:0a4SMs889NwP8oWI7Vemle","Travis Scott, Kid Cudi","LOOOVE (feat. Kid Cudi)","Cactus Jack/Epic",26,26,2,"2134756",2023-08-10
191,"spotify:track:3rWDp9tBPQR9z6U5YyRSK4","Taylor Swift","Midnight Rain","Taylor Swift",3,-1,31,"2129150",2023-08-10
192,"spotify:track:4D1k6x4MXTaSnljSvAXhaf","Odetari, 6arelyhuman","GMFU (w/ 6arelyhuman)","APG Inc. - Odetari",192,-1,1,"2122321",2023-08-10
193,"spotify:track:7FAFkQQZFeNwOFzTrSDFIh","Mac Miller, Empire Of The Sun","The Spins","Rostrum Records",61,194,115,"2114286",2023-08-10
194,"spotify:track:3AVrVz5rK8Hrqo9YGiVGN5","Cigarettes After Sex","Apocalypse","Partisan Records",49,-1,53,"2113814",2023-08-10
195,"spotify:track:56v8WEnGzLByGsDAXDiv4d","NewJeans","ETA","ADOR",42,173,3,"2111554",2023-08-10
196,"spotify:track:6XbtvPmIpyCbjuT0e8cQtp","Quevedo","Columbia","Quevedo",184,184,2,"2111146",2023-08-10
197,"spotify:track:6PGoSes0D9eUDeeAafB2As","Kendrick Lamar, Zacari","LOVE. FEAT. ZACARI.","Aftermath",5,-1,146,"2103807",2023-08-10
198,"spotify:track:0IKeDy5bT9G0bA7ZixRT4A","Fuerza Regida, Grupo Frontera","Bebe Dame","Rancho Humilde/Street Mob Records",18,182,33,"2068990",2023-08-10
199,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",4,-1,187,"2066877",2023-08-10
200,"spotify:track:7qTaDOcld0VmBWXnkbUj45","Lil Durk, Morgan Wallen","Broadway Girls (feat. Morgan Wallen)","Alamo",7,195,56,"2063178",2023-08-10
